query-id,corpus-id,score,text_x,text_y
394408,1456146,1,in what way is a compound different from a mixture,"Mixture-A physical blend of two or more substances that are NOT chemically combined. Compound-A substance that contains two or more elements CHEMICALLY combined in a fixe â¦ d proportion. Compound is chemically combined, mixture is not chemically combined."
779767,2991995,1,what is openshift,"OpenShift is a platform as a service product from Red Hat.The software that runs the service is open-sourced under the name OpenShift Origin, and is available on GitHub. Developers can use Git to deploy web applications in different languages on the platform.A version for cloud computing is named OpenShift Enterprise.penShift is a platform as a service product from Red Hat."
746177,331084,1,what is fair isaac corporation,"FICO (Fair Isaac Corporation), originally Fair, Isaac and Company, is a data analytics company based in San Jose, California focused on credit scoring services. It was founded by Bill Fair and Earl Isaac in 1956. Its FICO score, a measure of consumer credit risk, has become a fixture of consumer lending in the United States."
951838,6122499,1,when is snap kitchen opening,"The move may create up to 150 jobs. The company is also building an industrial kitchen at 3401 I Street where all the food for the restaurants will be cooked. Founded in 2010, Snap Kitchen has stores in Austin, Dallas, Houston and Chicago."
312244,629441,1,how much does accountant earn in australia,"An Accountant earns an average salary of AU$54,988 per year. A skill in Financial Analysis is associated with high pay for this job. People in this job generally don't have more than 20 years' experience."
1138540,2679971,1,who is kamal raja,"Bollywood-Zone proudly presents: Challi Jaa by Kamal Raja AVAILABLE ON ITUNES https://itunes.apple.com/in..... Song: Challi Jaa Singer: Kamal Raja Lyrics: Kamal Raja Producer: : Jasz Gill Mastered: E-Star Music Label: Bollywood-zone Video By: Headshot Media Group http://facebook.com/headsho... www.hdshotmedia.com For Bookings and other enquiries Email: sahil@kamalraja.com Big thanks to: Faryal Raja, MC Ameeth, Roelof and Michel Follow Kamal Raja on: Facebook: https://www.facebook.com/Ka... Instagram: https://instagram.com/kamal... Twitter: https://twitter.com/Kamal_Raja https://kamalraja.com Show less"
545376,2153465,1,weather in oakland md,"Oakland weather forecast from AccuWeather.com. Extended forecast in Oakland, MD 21550 for up to 25 days includes high temperature, RealFeel and chance of precipitation Oakland weather forecast from AccuWeather.com. Extended forecast in Oakland, MD 21550 for up to 25 days includes high temperature, RealFeel and chance of precipitation my recent locations Â°f Oakland, MD 41Â°"
573736,628035,1,what are the soldiers of the immune system,"The Phagocytes. Phagocytes are the soldiers of the immune system, and provide innate immunity. They are responsible for swallowing, killing and digesting invading microbes. The process of swallowing microbes is known as phagocytosis."
254095,599640,1,how long does it take for lice to show up,"The life cycle of the head louse has three stages: egg, nymph, and adult louse. Nits are lice eggs. They are hard to see and are often confused for dandruff or hair spray droplets. The nit is laid. by the female near the base of the hair shaft and usually takes about 8-9 days to hatch. Viable eggs are usually. located within 6 mm of the scalp."
287490,3049748,1,how many layers of skin do humans have,"There are 7 layers in the human skin, the Epidermis has 3 layers and the Dermis has 4 layers, making the total to â and beyond. s is the outermost covering of the skin and â¦ serves as a barrier to infection. The dermis is below the epidermis."
1076277,3725119,1,why were the cherokee considered to be civilized,"The Five Civilized Tribes is the term applied to five American Indian (aka Native American) nations: the Cherokee, Chickasaw, Choctaw, Creek, and Seminole. They were considered civilized by white society because they had adopted many of the colonists' customs and had generally good relations with their neighbors."
1145854,1979324,1,what tests are in a bmp blood test,"Blood Chemistry Tests/Basic Metabolic Panel. The basic metabolic panel (BMP) is a group of tests that measures different chemicals in the blood. These tests usually are done on the fluid (plasma) part of blood. The tests can give doctors information about your muscles (including the heart), bones, and organs, such as the kidneys and liver."
1165463,8278266,1,what are three products of radioactive decay,"What exactly is radiation, and how damaging is it? The amount of danger nuclear radiation presents depends on which type of radiation it is. Today we will be discussing the three most common types of radioactive decay: alpha, beta, and gamma. Before we do that, we'll first do a quick review of the nuclear particles you should be familiar with along with their nuclear notation."
969368,3057231,1,where did the arrival of the pilgrims occur,"Pilgrims in America. The first Pilgrims in America were nearly defeated by the harsh conditions they faced when they arrived in New England. Introduction. Some 100 people, many of them seeking religious freedom in the New World, set sail from England on the Mayflower in September 1620. That November, the ship landed on the shores of Cape Cod, in present-day Massachusetts."
149847,1291565,1,different kinds of sandwich meats,"The bottom half of a muffaletta sandwich is slathered with olive salad. Sandwich made with ciabatta bread, ham, tomatoes, lettuce, and Swiss cheese. For a fancier grilled cheese, consider additions such as pears. Roast beef is a popular meat used for sandwiches. Salami is a popular ingredient in a sandwich. Honey and peanut butter sandwiches are a favorite for kids and adults alike."
856215,336619,1,what is tissue,"In biology, tissue is a cellular organizational level intermediate between cells and a complete organ. A tissue is an ensemble of similar cells from the same origin that together carry out a specific function.Organs are then formed by the functional grouping together of multiple tissues.The study of tissue is known as histology or, in connection with disease, histopathology. tissue is an ensemble of similar cells from the same origin that together carry out a specific function. Organs are then formed by the functional grouping together of multiple tissues. The study of tissue is known as histology or, in connection with disease, histopathology."
376332,6659071,1,how to remove sim card iphone 4s,"If you have an iPhone 2G, 3G, or 3GS, locate the SIM card tray in the top edge of the casing, between the headphone jack and power button. If you have an iPhone 4, 4S, or 5, locate the tray on the right edge of the casing.Gently insert Apple's SIM card removal tool or a straightened paperclip into the pin-sized hole in the SIM card tray. Once you release the catch in bottom of the hole, the SIM tray will eject from the phone body.f you have an iPhone 4, 4S, or 5, locate the tray on the right edge of the casing. Gently insert Apple's SIM card removal tool or a straightened paperclip into the pin-sized hole in the SIM card tray."
