query-id,corpus-id,score,text_x,text_y
824897,4425465,1,what is the highest salary for electrician,"Unlike electrical engineers, where six of the top 10 highest paying cities for this occupation are located in California, the distribution of wealth for electricians is a little more spread out. Based on the latest research from the Bureau of Labor Statistics (Occupational Employment and Wages Study from May 2013), the national average salary estimate for an electrician is $53,560 and hourly wage is $25.75. Some metropolitan areas, however, pay significantly more for this occupation."
662718,3669267,1,what frosty came first chocolate or vanilla,"Wendy's New Vanilla Frosty. Wendy's International announced today that it will begin offering nationwide availability of its new Vanilla Frosty in its Wendy's fast food restaurants. Up until now, the world's third largest hamburger chain offered its popular Frosty in only one flavor, chocolate. Wendy's has been testing the Vanilla Frosty at locations in Pittsburgh, Erie, San Antonio, Portland, and Youngstown, where customer response and sales have been positive. The company's founder, Dave Thomas, came up with the idea for the Frosty dairy dessert."
191764,6428317,1,freon charge avg cost,"The cost of a Freon recharge depends on the geographical location, service center and make and model of the car. The most common freon recharge is done in a car. On average, a freon recharge in a car can vary anywhere from $50 to as much as $150. For a central air conditioning unit in a home, plan on budgeting around $90 to $180 to have the service done. According to Answers.yahoo.com, a freon recharge costs around $55 to $60 as long as the air is still working on it."
490021,623110,1,rose quartz meaning and uses,"Rose Quartz is a rose pink variety of Quartz. Chakras-Heart Chakra. Zodiac-Taurus, Libra. Planet â Venus Element â Earth, Water. Typical colours-rose pink. Rose Quartz is the stone of universal love. It restores trust and harmony in relationships, encouraging unconditional love. Rose Quartz purifies and opens the heart at all levels to promote love, self-love, friendship, deep inner healing and feelings of peace. Calming and reassuring, it helps to comfort in times of grief. Rose Quartz dispels negativity and protects against environmental pollution, replacing it with loving vibes."
606547,3940287,1,what county is godfrey il,"Godfrey, Illinois is located in Madison County. Zip codes in Godfrey, IL include 62035. The median home price in Godfrey is $129,900 which is roughly $163/per square foot. More Godfrey information."
892656,4504104,1,what score do you need to pass driving test,"Clear at least 80 of them to pass the test.... A driving test usually has around 100 questions and you need to clear at least 80 of them to pass the test. In addition, during the test, the examiner keeps on deducting points whenever he finds you making a driving error."
594941,7921333,1,what characteristic are used to classify organisms into domains,"What are the characteristics used to place organisms into domains and kingdoms? cell type (prokaryote, eukaryote), cell organization (unicellular, multicellular) how nutrients are obtained (autotroph, heterotroph) do they have a cell wall, trophic level in food chain (producer, consumer, decomposer)"
717915,1749789,1,what is anethole?,"Anethole is an aromatic, unsaturated ether related to lignols. It exists as both cis-trans isomers (see also E-Z notation), involving the double bond outside the ring. The more abundant isomer, and the one preferred for use, is the trans or E isomer."
768950,5400897,1,what is matcha,"Taliesin. Matcha (ground tea) is a Japanese tea made from powdered green tea leaves. The leaves are grown and dried in specially designed processes, after which they are ground to create a fine powder. Matcha is traditionally used in the Japanese tea ceremony and to flavor food.ther than being drunk as tea, matcha is used in desserts such as cakes, ice cream, cookies, puddings, candies, cheesecakes and mousse; in noodles, dumplings and savory sauces; and in drinks such as smoothies, milkshakes and lattes. It is also sometimes mixed with other teas and in alcohol."
1020234,4513965,1,which states do gophers live in,"Where they live: The gopher snake is one of the most widespread snakes in North America. Its range extends from the Atlantic to Pacific oceans, as far north as southern Canada, and as far south as Veracruz and southern Sinaloa, Mexico, including Baja California."
917384,3075651,1,what vitamins help your tendons,"Vitamins may help speed your recovery, in some instances. Vitamin C helps wounds heal quicker by assisting with production of collagen, a protein that your body uses to make connective tissues, such as skin, tendons and ligaments."
721891,1590141,1,what is backfill,"Backfill refers to products or materials used to fill excavations. The most common form is composed of a mixture of gypsum and calcium bentonite. Apart from filling holes, one of the primary purposes is to mantle sacrificial anodes under the ground."
324028,5635618,1,how much malpractice insurance does an anesthesiologist need,"A pulmonologist I work with pays $6,342 this year, an ophthalmologists less than $7,000, emergency room physicians: $11,000-$12,000 this year, anesthesiologists: $12,000-$14,000 this year, surgeons (including orthopedics) $20,000-$22,000 this year and Ob/Gyn about $34,000 (obstetrics always has the highest malpractice premiums)."
4354,6267449,1,How to wash pillows,"Directions: 1  Toss your dingy pillows in the washing machine, and set to soak. 2  Washing two at a time balances your washing machine so they clean evenly. 3  Now add the hydrogen peroxide and vinegar to the drum of the washing machine. 4  Hydrogen peroxide is a natural whitener, and vinegar tackles deep-set stains."
